ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,ConfirmedDistractionFlag,ConfirmedPhoneUse,ConfirmedHeadLeft,ConfirmedHeadRight,ConfirmedHeadDown,ConfirmedPassengerTalk,ConfirmedCenterConsole,MedicalEmergencyConfirmed,HazardRequest,BrakeRequest,SpeedDisplayKmh,AlertsEnabled
P08_distraction,58.862,26.119,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,1,0,0,0,0,37.4,1
P08_distraction,59.882,27.139,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,1,0,0,0,0,42,1
P08_distraction,60.914,28.171,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,46,1
P08_distraction,61.926,29.183,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,49,1
P08_distraction,62.948,30.205,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,51.2,1
P08_distraction,64.117,31.374,DISTRACTION_CONFIRMED,1,0,0,1,0,1,0,0,0,0,48.6,1
P08_distraction,65.154,32.411,DISTRACTION_CONFIRMED,1,0,0,1,0,1,0,0,0,0,46.4,1
P08_distraction,66.155,33.412,DISTRACTION_CONFIRMED,1,0,0,1,0,1,0,0,0,0,46.6,1
P08_distraction,67.155,34.412,DISTRACTION_CONFIRMED,1,0,0,1,0,1,0,0,0,0,47.4,1
P08_distraction,68.172,35.429,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,1,0,0,0,0,48,1
P08_distraction,69.293,36.55,DISTRACTION_CONFIRMED,1,0,0,0,0,0,0,0,0,0,49.4,1
P08_distraction,70.332,37.589,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,51.4,1
P08_distraction,71.421,38.678,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,51.4,1
P08_distraction,72.436,39.693,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,47.8,1
P08_distraction,73.544,40.801,DISTRACTION_CONFIRMED,1,0,0,0,1,0,0,0,0,0,46,1
P08_distraction,74.548,41.805,DISTRACTION_CONFIRMED,1,0,0,1,1,0,0,0,0,0,43.2,1
P08_distraction,75.567,42.824,DISTRACTION_CONFIRMED,1,0,0,1,1,0,0,0,0,0,41.2,1
P08_distraction,76.644,43.901,DISTRACTION_CONFIRMED,1,0,0,1,1,1,0,0,0,0,40.4,1
P08_distraction,77.819,45.076,FATIGUE_DROWSINESS_CONFIRMED,1,0,0,1,1,1,0,0,0,0,40.2,1
P08_distraction,78.849,46.106,FATIGUE_DROWSINESS_EVENT,1,0,0,1,0,1,0,0,0,0,40,1
P08_distraction,80.014,47.271,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,40,1
P08_distraction,81.047,48.304,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,39.6,1
P08_distraction,82.096,49.353,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,37,1
P08_distraction,83.142,50.399,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,33.6,1
P08_distraction,84.196,51.453,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,29.8,1
P08_distraction,85.201,52.458,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,26.2,1
P08_distraction,86.232,53.489,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,23.4,1
P08_distraction,87.242,54.499,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,22.8,1
P08_distraction,88.362,55.619,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,22.6,1
P08_distraction,89.53,56.787,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,23.8,1
P08_distraction,90.534,57.791,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,24,1
P08_distraction,91.6,58.857,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,24,1
P08_distraction,92.63,59.887,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,24.4,1
P08_distraction,93.651,60.908,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,24.4,1
P08_distraction,94.706,61.963,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,24.2,1
P08_distraction,95.755,63.012,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,24,1
P08_distraction,96.806,64.063,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,24,1
P08_distraction,97.84,65.097,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,24,1
P08_distraction,98.849,66.106,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,24,1
P08_distraction,99.908,67.165,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,24.6,1
P08_distraction,100.925,68.182,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,24.8,1
P08_distraction,101.972,69.229,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,24.4,1
P08_distraction,103.009,70.266,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,24.6,1
P08_distraction,104.071,71.328,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,25.2,1
P08_distraction,105.117,72.374,DISTRACTION_AUDIO_ALERT,1,1,0,0,0,0,0,0,0,0,25.6,1
P08_distraction,106.164,73.421,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,26,1
P08_distraction,107.212,74.469,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,26,1
P08_distraction,108.263,75.52,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,25.8,1
P08_distraction,109.391,76.648,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,25.4,1
P08_distraction,110.462,77.719,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,25.4,1
P08_distraction,111.581,78.838,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,26.4,1
P08_distraction,112.652,79.909,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,27.8,1
P08_distraction,113.694,80.951,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,28.4,1
P08_distraction,114.749,82.006,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,27.8,1
P08_distraction,115.78,83.037,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,28.2,1
P08_distraction,116.799,84.056,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,26.8,1
P08_distraction,117.808,85.065,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,25,1
P08_distraction,118.839,86.096,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,25.2,1
P08_distraction,119.882,87.139,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,24.8,1
P08_distraction,120.913,88.17,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,24,1
P08_distraction,121.963,89.22,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,24.4,1
P08_distraction,123.017,90.274,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,25.4,1
P08_distraction,124.068,91.325,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,25.6,1
P08_distraction,125.127,92.384,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,25.4,1
P08_distraction,126.152,93.409,FATIGUE_AUDIO_ALERT,1,1,0,0,0,0,0,0,0,0,25,1
P08_distraction,127.188,94.445,FATIGUE_AUDIO_ALERT,1,1,0,0,0,0,0,0,0,0,25,1
P08_distraction,128.213,95.47,FATIGUE_DROWSINESS_EVENT,1,1,0,0,0,0,0,0,0,0,24.8,1
P08_distraction,129.214,96.471,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,24.6,1
P08_distraction,130.239,97.496,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,24.4,1
P08_distraction,131.277,98.534,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,24.2,1
P08_distraction,132.33,99.587,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,24,1
P08_distraction,133.479,100.736,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,25,1
P08_distraction,134.503,101.76,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,27.2,1
P08_distraction,135.505,102.762,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,27.8,1
P08_distraction,136.512,103.769,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,29.2,1
P08_distraction,137.53,104.787,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,30,1
P08_distraction,138.68,105.937,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,30.2,1
P08_distraction,139.69,106.947,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,30.4,1
P08_distraction,140.742,107.999,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,30.2,1
P08_distraction,141.864,109.121,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,30.6,1
P08_distraction,142.918,110.175,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,31.2,1
P08_distraction,143.918,111.175,DISTRACTION_AUDIO_ALERT,1,0,1,0,0,0,0,0,0,0,33,1
P08_distraction,145.082,112.339,DISTRACTION_AUDIO_ALERT,1,0,1,0,0,0,0,0,0,0,36.4,1
P08_distraction,146.084,113.341,DISTRACTION_AUDIO_ALERT,1,0,1,0,0,0,0,0,0,0,38.4,1
P08_distraction,147.128,114.385,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,38.6,1
P08_distraction,148.199,115.456,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,37.8,1
P08_distraction,149.263,116.52,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,35,1
P08_distraction,150.396,117.653,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,31.4,1
P08_distraction,151.407,118.664,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,28.2,1
P08_distraction,152.437,119.694,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,30.4,1
P08_distraction,153.49,120.747,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,32.4,1
P08_distraction,154.538,121.795,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,35,1
P08_distraction,155.552,122.809,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,36.6,1
P08_distraction,156.609,123.866,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,37.4,1
P08_distraction,157.645,124.902,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,37.2,1
P08_distraction,158.759,126.016,FATIGUE_DROWSINESS_EVENT,0,0,0,0,0,0,0,0,0,0,37.4,1
P08_distraction,159.802,127.059,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,36.6,1
P08_distraction,160.887,128.144,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,32.6,1
P08_distraction,161.934,129.191,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,30.8,1
P08_distraction,163.01,130.267,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,30.6,1
P08_distraction,164.029,131.286,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,30.8,1
P08_distraction,165.063,132.32,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,31.2,1
P08_distraction,166.076,133.333,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,30.6,1
P08_distraction,167.118,134.375,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,30.4,1
P08_distraction,168.162,135.419,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,30,1
P08_distraction,169.204,136.461,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,1,0,0,0,30.2,1
P08_distraction,170.266,137.523,DISTRACTION_PHONE_DETECTED,1,1,1,0,0,0,1,0,0,0,30,1
P08_distraction,171.322,138.579,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,1,0,0,0,34.8,1
P08_distraction,172.36,139.617,FATIGUE_AUDIO_ALERT,1,1,0,0,0,0,1,0,0,0,36,1
P08_distraction,173.387,140.644,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,35.8,1
P08_distraction,174.404,141.661,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,36.4,1
P08_distraction,175.476,142.733,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,36.2,1
P08_distraction,176.491,143.748,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,35,1
