ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,ConfirmedDistractionFlag,ConfirmedPhoneUse,ConfirmedHeadLeft,ConfirmedHeadRight,ConfirmedHeadDown,ConfirmedPassengerTalk,ConfirmedCenterConsole,MedicalEmergencyConfirmed,HazardRequest,BrakeRequest,SpeedDisplayKmh,AlertsEnabled
P01_distraction,288.407,96.392,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,24.2,1
P01_distraction,289.428,97.413,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,24.6,1
P01_distraction,290.586,98.571,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,24.4,1
P01_distraction,291.618,99.603,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,24.2,1
P01_distraction,292.759,100.744,FATIGUE_AUDIO_ALERT,1,0,0,1,0,0,0,0,0,0,23.8,1
P01_distraction,293.772,101.757,FATIGUE_AUDIO_ALERT,1,0,0,1,0,0,0,0,0,0,23.6,1
P01_distraction,294.795,102.78,DISTRACTION_CONFIRMED,1,0,0,0,0,0,0,0,0,0,23.2,1
P01_distraction,295.856,103.841,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,23,1
P01_distraction,296.892,104.877,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,23.2,1
P01_distraction,297.967,105.952,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,24.2,1
P01_distraction,298.996,106.981,DISTRACTION_CONFIRMED,1,0,0,0,0,0,1,0,0,0,26,1
P01_distraction,299.997,107.982,DISTRACTION_CONFIRMED,1,0,0,0,0,0,1,0,0,0,27.6,1
P01_distraction,301.025,109.01,FATIGUE_AUDIO_ALERT,0,0,0,0,0,0,0,0,0,0,28.6,1
P01_distraction,302.092,110.077,FATIGUE_AUDIO_ALERT,1,1,0,0,0,0,0,0,0,0,28.6,1
P01_distraction,303.111,111.096,FATIGUE_AUDIO_ALERT,1,1,0,0,0,0,0,0,0,0,27.6,1
P01_distraction,304.16,112.145,FATIGUE_AUDIO_ALERT,1,1,0,0,0,0,0,0,0,0,26.4,1
P01_distraction,305.269,113.254,FATIGUE_AUDIO_ALERT,1,1,0,0,0,0,0,0,0,0,25.6,1
P01_distraction,306.298,114.283,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,25.4,1
P01_distraction,307.35,115.335,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,27.4,1
P01_distraction,308.435,116.42,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,28.8,1
P01_distraction,309.553,117.538,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,28.6,1
P01_distraction,310.596,118.581,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,30.2,1
P01_distraction,311.631,119.616,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,33,1
P01_distraction,312.701,120.686,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,32.4,1
P01_distraction,313.755,121.74,DISTRACTION_PHONE_DETECTED,1,1,0,1,0,0,0,0,0,0,33.2,1
P01_distraction,314.806,122.791,DISTRACTION_PHONE_DETECTED,1,1,0,1,0,1,0,0,0,0,39,1
P01_distraction,315.87,123.855,DISTRACTION_PHONE_DETECTED,1,1,0,1,0,1,0,0,0,0,40.2,1
P01_distraction,316.904,124.889,DISTRACTION_PHONE_DETECTED,1,1,0,1,0,1,0,0,0,0,42.8,1
P01_distraction,317.956,125.941,FATIGUE_AUDIO_ALERT,1,1,0,1,0,1,0,0,0,0,44.6,1
P01_distraction,319.007,126.992,FATIGUE_AUDIO_ALERT,1,1,0,1,0,1,0,0,0,0,45.6,1
P01_distraction,320.052,128.037,FATIGUE_AUDIO_ALERT,1,1,0,1,0,1,0,0,0,0,47,1
P01_distraction,321.096,129.081,FATIGUE_AUDIO_ALERT,1,1,0,1,0,1,0,0,0,0,48.8,1
P01_distraction,322.133,130.118,FATIGUE_DROWSINESS_CONFIRMED,1,1,0,1,0,1,0,0,0,0,50.2,1
P01_distraction,323.135,131.12,FATIGUE_DROWSINESS_EVENT,1,0,0,0,0,0,0,0,0,0,51.2,1
P01_distraction,324.166,132.151,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,47.6,1
P01_distraction,325.184,133.169,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,45.6,1
P01_distraction,326.327,134.312,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,44.8,1
P01_distraction,327.348,135.333,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,45.2,1
P01_distraction,328.418,136.403,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,46.4,1
P01_distraction,329.545,137.53,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,47.8,1
P01_distraction,330.644,138.629,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,48,1
P01_distraction,331.663,139.648,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,47,1
P01_distraction,332.663,140.648,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,43.2,1
P01_distraction,333.809,141.794,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,42.4,1
P01_distraction,334.846,142.831,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,42,1
P01_distraction,335.998,143.983,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,41.6,1
P01_distraction,337.038,145.023,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,41.4,1
P01_distraction,338.228,146.213,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,41.4,1
P01_distraction,339.242,147.227,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,43,1
P01_distraction,340.287,148.272,DISTRACTION_AUDIO_ALERT,1,0,1,0,0,0,0,0,0,0,44.2,1
P01_distraction,341.296,149.281,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,45.2,1
P01_distraction,342.367,150.352,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,45.6,1
P01_distraction,343.406,151.391,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,45.4,1
P01_distraction,344.422,152.407,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,44.4,1
P01_distraction,345.458,153.443,DISTRACTION_CONFIRMED,1,0,0,1,0,1,0,0,0,0,43.4,1
P01_distraction,346.465,154.45,DISTRACTION_CONFIRMED,1,0,0,1,0,1,0,0,0,0,42.4,1
P01_distraction,347.61,155.595,DISTRACTION_CONFIRMED,1,0,0,1,0,1,0,0,0,0,41.8,1
P01_distraction,348.647,156.632,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,1,0,0,0,0,41.4,1
P01_distraction,349.648,157.633,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,1,0,0,0,0,40.8,1
P01_distraction,350.838,158.823,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,1,0,0,0,0,40.8,1
P01_distraction,351.85,159.835,DISTRACTION_CONFIRMED,0,0,0,0,0,0,0,0,0,0,40.6,1
P01_distraction,352.926,160.911,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,40.4,1
P01_distraction,353.954,161.939,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,40,1
P01_distraction,355.035,163.02,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,39.8,1
P01_distraction,356.147,164.132,DISTRACTION_CONFIRMED,1,0,0,0,0,0,0,0,0,0,39,1
P01_distraction,357.25,165.235,DISTRACTION_CONFIRMED,0,0,0,0,0,0,0,0,0,0,38.2,1
P01_distraction,358.306,166.291,DISTRACTION_CONFIRMED,1,0,0,0,0,0,1,0,0,0,31.8,1
P01_distraction,359.409,167.394,DISTRACTION_CONFIRMED,1,0,0,0,0,0,1,0,0,0,28.2,1
P01_distraction,360.524,168.509,DISTRACTION_CONFIRMED,1,0,0,0,0,0,1,0,0,0,25.2,1
P01_distraction,361.575,169.56,DISTRACTION_CONFIRMED,1,0,0,0,0,0,0,0,0,0,22.4,1
P01_distraction,362.694,170.679,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,22.6,1
P01_distraction,363.718,171.703,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,27.2,1
P01_distraction,364.762,172.747,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,27.2,1
P01_distraction,365.859,173.844,DISTRACTION_CONFIRMED,1,0,0,0,0,0,0,0,0,0,27.4,1
P01_distraction,366.944,174.929,DISTRACTION_CONFIRMED,0,0,0,0,0,0,0,0,0,0,26.4,1
P01_distraction,368.023,176.008,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,24.8,1
P01_distraction,369.116,177.101,DISTRACTION_PHONE_TEXTING_OR_CHATTING,1,1,0,0,0,0,0,0,0,0,24,1
P01_distraction,370.186,178.171,DISTRACTION_PHONE_TEXTING_OR_CHATTING,1,1,0,0,0,0,0,0,0,0,24.8,1
P01_distraction,371.284,179.269,FATIGUE_AUDIO_ALERT,1,1,0,0,0,0,0,0,0,0,25.6,1
P01_distraction,372.337,180.322,FATIGUE_AUDIO_ALERT,1,1,0,0,0,0,0,0,0,0,26,1
P01_distraction,373.425,181.41,FATIGUE_AUDIO_ALERT,1,1,0,0,0,0,0,0,0,0,26,1
P01_distraction,374.507,182.492,FATIGUE_DROWSINESS_CONFIRMED,1,1,0,0,0,0,0,0,0,0,25.8,1
P01_distraction,375.594,183.579,FATIGUE_DROWSINESS_CONFIRMED,1,1,0,0,0,0,0,0,0,0,25.8,1
P01_distraction,376.69,184.675,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,0,0,0,0,0,0,26,1
P01_distraction,377.726,185.711,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,0,0,0,0,0,0,25.8,1
P01_distraction,378.741,186.726,FATIGUE_DROWSINESS_EVENT,0,0,0,0,0,0,0,0,0,0,24.8,1
P01_distraction,379.865,187.85,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,23.6,1
