ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,MedicalEmergencyConfirmed,CriticalUnresponsive,HazardRequest,BrakeRequest,FaceFound,SpeedDisplayKmh,AlertsEnabled
P07_medical,113.223,82.504,ATTENTIVE_NORMAL,0,0,0,0,1,28,1
P07_medical,114.319,83.6,ATTENTIVE_NORMAL,0,0,0,0,1,28,1
P07_medical,115.319,84.6,DISTRACTION_CONFIRMED,0,0,0,0,1,28,1
P07_medical,116.388,85.669,DISTRACTION_CONFIRMED,0,0,0,0,1,28.2,1
P07_medical,117.401,86.682,DISTRACTION_CONFIRMED,0,0,0,0,1,28.4,1
P07_medical,118.443,87.724,DISTRACTION_CONFIRMED,0,0,0,0,1,31.2,1
P07_medical,119.467,88.748,DISTRACTION_CONFIRMED,0,0,0,0,1,34.2,1
P07_medical,120.488,89.769,DISTRACTION_CONFIRMED,0,0,0,0,1,37.4,1
P07_medical,121.513,90.794,DISTRACTION_AUDIO_ALERT,0,0,0,0,1,41,1
P07_medical,122.518,91.799,DISTRACTION_AUDIO_ALERT,0,0,0,0,1,43.6,1
P07_medical,123.641,92.922,DISTRACTION_AUDIO_ALERT,0,0,0,0,1,45.6,1
P07_medical,124.673,93.954,DISTRACTION_AUDIO_ALERT,0,0,0,0,1,47,1
P07_medical,125.771,95.052,DISTRACTION_AUDIO_ALERT,0,0,0,0,1,48.2,1
P07_medical,126.783,96.064,DISTRACTION_AUDIO_ALERT,0,0,0,0,1,49,1
P07_medical,127.872,97.153,DISTRACTION_AUDIO_ALERT,0,0,0,0,1,50.2,1
P07_medical,128.878,98.159,DISTRACTION_AUDIO_ALERT,0,0,0,0,1,50.6,1
P07_medical,129.891,99.172,DISTRACTION_AUDIO_ALERT,0,0,0,0,1,50.4,1
P07_medical,131.029,100.31,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,50.4,1
P07_medical,132.039,101.32,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,50.4,1
P07_medical,133.173,102.454,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,50.6,1
P07_medical,134.204,103.485,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,50.6,1
P07_medical,135.211,104.492,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,50.6,1
P07_medical,136.243,105.524,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,50.2,1
P07_medical,137.273,106.554,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,50,1
P07_medical,138.295,107.576,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,49.8,1
P07_medical,139.35,108.631,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,49.6,1
P07_medical,140.373,109.654,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,49.4,1
P07_medical,141.393,110.674,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,49.4,1
P07_medical,142.414,111.695,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,49.2,1
P07_medical,143.436,112.717,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,49.2,1
P07_medical,144.486,113.767,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,48.4,1
